EPOCH                                       BR                     BT                     BN
dd-mm-yyyy hh:mm:ss.ms                      nT                     nT                     nT
26-06-2004 06:22:00.000              0.0490000               0.193000              -0.236000
26-06-2004 06:23:00.000              0.0120000               0.229000              -0.205000
26-06-2004 06:24:00.000             -0.0200000               0.242000              -0.175000
26-06-2004 06:25:00.000            -0.00300000               0.250000              -0.190000
26-06-2004 06:26:00.000                0.00000               0.227000              -0.198000
26-06-2004 06:27:00.000             -0.0250000               0.234000              -0.205000
26-06-2004 06:28:00.000             -0.0640000               0.223000              -0.218000
26-06-2004 06:29:00.000             -0.0980000               0.244000              -0.189000
26-06-2004 06:30:00.000               0.130000              0.0650000              -0.304000
26-06-2004 06:31:00.000               0.200000             -0.0600000              -0.262000
26-06-2004 06:32:00.000               0.141000              0.0110000              -0.307000
26-06-2004 06:33:00.000              0.0800000               0.126000              -0.301000
26-06-2004 06:34:00.000              0.0560000               0.155000              -0.286000
26-06-2004 06:35:00.000              0.0580000               0.152000              -0.276000
26-06-2004 06:36:00.000               0.106000              0.0760000              -0.313000
26-06-2004 06:37:00.000               0.106000             0.00500000              -0.317000
26-06-2004 06:38:00.000               0.103000             -0.0280000              -0.312000
26-06-2004 06:39:00.000               0.111000             -0.0520000              -0.291000
26-06-2004 06:40:00.000              0.0930000              0.0230000              -0.301000
26-06-2004 06:41:00.000              0.0940000              0.0650000              -0.299000
26-06-2004 06:42:00.000              0.0830000              0.0650000              -0.305000
26-06-2004 06:43:00.000              0.0540000               0.117000              -0.295000
26-06-2004 06:44:00.000              0.0610000               0.126000              -0.293000
26-06-2004 06:45:00.000              0.0770000               0.160000              -0.296000
26-06-2004 06:46:00.000              0.0930000               0.131000              -0.323000
26-06-2004 06:47:00.000               0.117000             0.00700000              -0.337000
26-06-2004 06:48:00.000              0.0370000               0.188000              -0.223000
26-06-2004 06:49:00.000               0.209000               0.142000              -0.243000
26-06-2004 06:50:00.000             -0.0700000               0.357000             -0.0890000
26-06-2004 06:51:00.000             -0.0400000               0.372000             -0.0660000
26-06-2004 06:52:00.000             -0.0350000               0.357000             -0.0830000
26-06-2004 06:53:00.000                0.00000               0.354000              -0.128000
26-06-2004 06:54:00.000             -0.0180000               0.373000              -0.112000
26-06-2004 06:55:00.000            -0.00800000               0.369000              -0.119000
26-06-2004 06:56:00.000             -0.0120000               0.363000              -0.119000
26-06-2004 06:57:00.000             -0.0160000               0.365000              -0.112000
26-06-2004 06:58:00.000             -0.0350000               0.371000              -0.106000
26-06-2004 06:59:00.000             -0.0400000               0.367000              -0.108000
26-06-2004 07:00:00.000             -0.0370000               0.379000             -0.0970000
26-06-2004 07:01:00.000             -0.0410000               0.383000             -0.0910000
26-06-2004 07:02:00.000             -0.0440000               0.372000             -0.0860000
26-06-2004 07:03:00.000             -0.0450000               0.374000             -0.0880000
26-06-2004 07:04:00.000             -0.0480000               0.375000             -0.0900000
26-06-2004 07:05:00.000             -0.0480000               0.390000             -0.0740000
26-06-2004 07:06:00.000             -0.0470000               0.376000             -0.0810000
26-06-2004 07:07:00.000             -0.0410000               0.376000             -0.0700000
26-06-2004 07:08:00.000             -0.0380000               0.386000             -0.0750000
26-06-2004 07:09:00.000             -0.0350000               0.384000             -0.0800000
26-06-2004 07:10:00.000             -0.0330000               0.377000             -0.0760000
26-06-2004 07:11:00.000             -0.0490000               0.406000             -0.0600000
26-06-2004 07:12:00.000             -0.0540000               0.422000             -0.0550000
26-06-2004 07:13:00.000             -0.0470000               0.424000             -0.0710000
26-06-2004 07:14:00.000             -0.0450000               0.422000             -0.0800000
26-06-2004 07:15:00.000             -0.0450000               0.423000             -0.0660000
26-06-2004 07:16:00.000             -0.0480000               0.429000             -0.0520000
26-06-2004 07:17:00.000             -0.0550000               0.423000             -0.0490000
26-06-2004 07:18:00.000             -0.0430000               0.423000             -0.0630000
26-06-2004 07:19:00.000             -0.0310000               0.431000             -0.0600000
26-06-2004 07:20:00.000             -0.0230000               0.425000             -0.0560000
26-06-2004 07:21:00.000             -0.0180000               0.422000             -0.0530000
26-06-2004 07:22:00.000             -0.0170000               0.423000             -0.0550000
26-06-2004 07:23:00.000             -0.0120000               0.434000             -0.0520000
26-06-2004 07:24:00.000             -0.0250000               0.427000             -0.0490000
26-06-2004 07:25:00.000             -0.0170000               0.422000             -0.0510000
26-06-2004 07:26:00.000             -0.0280000               0.431000             -0.0460000
26-06-2004 07:27:00.000             -0.0360000               0.436000             -0.0430000
26-06-2004 07:28:00.000             -0.0370000               0.432000             -0.0390000
26-06-2004 07:29:00.000             -0.0400000               0.426000             -0.0400000
26-06-2004 07:30:00.000             -0.0390000               0.443000             -0.0440000
26-06-2004 07:32:00.000             -0.0530000               0.429000             -0.0200000
26-06-2004 07:33:00.000             -0.0520000               0.437000             -0.0230000
26-06-2004 07:34:00.000             -0.0530000               0.430000             -0.0330000
26-06-2004 07:35:00.000             -0.0530000               0.428000             -0.0520000
26-06-2004 07:36:00.000             -0.0610000               0.420000            -0.00500000
26-06-2004 07:37:00.000             -0.0470000               0.428000            -0.00600000
26-06-2004 07:38:00.000             -0.0580000               0.422000             -0.0200000
26-06-2004 07:39:00.000             -0.0640000               0.418000             -0.0110000
26-06-2004 07:40:00.000             -0.0410000               0.409000             0.00900000
26-06-2004 07:41:00.000             -0.0680000               0.410000              0.0640000
26-06-2004 07:42:00.000             -0.0990000               0.365000               0.127000
26-06-2004 07:43:00.000             -0.0850000               0.356000               0.139000
26-06-2004 07:44:00.000             -0.0890000               0.354000               0.140000
26-06-2004 07:45:00.000             -0.0800000               0.330000               0.148000
26-06-2004 07:46:00.000             -0.0130000               0.254000              -0.102000
26-06-2004 07:47:00.000             0.00900000               0.233000              -0.112000
26-06-2004 07:48:00.000              0.0130000               0.284000            -0.00600000
26-06-2004 07:49:00.000              0.0170000               0.285000              0.0490000
26-06-2004 07:50:00.000              0.0220000               0.234000              0.0720000
26-06-2004 07:51:00.000              0.0760000               0.190000              -0.209000
26-06-2004 07:52:00.000              0.0610000               0.214000              -0.203000
26-06-2004 07:53:00.000              0.0620000               0.218000              -0.187000
26-06-2004 07:54:00.000              0.0620000               0.206000              -0.206000
26-06-2004 07:55:00.000              -0.141000               0.256000              0.0730000
26-06-2004 07:56:00.000              -0.162000               0.192000               0.148000
26-06-2004 07:57:00.000              -0.155000               0.209000               0.165000
26-06-2004 07:58:00.000              -0.174000               0.195000               0.176000
26-06-2004 07:59:00.000              -0.174000               0.203000               0.147000
26-06-2004 08:00:00.000              -0.154000               0.169000               0.200000
26-06-2004 08:01:00.000              -0.175000               0.159000               0.193000
26-06-2004 08:02:00.000              -0.184000               0.118000               0.216000
26-06-2004 08:03:00.000              -0.123000              0.0320000               0.267000
26-06-2004 08:04:00.000              -0.120000              0.0180000               0.268000
26-06-2004 08:05:00.000              -0.122000              0.0310000               0.272000
26-06-2004 08:06:00.000              -0.134000              0.0660000               0.249000
26-06-2004 08:07:00.000              -0.145000               0.188000              0.0990000
26-06-2004 08:08:00.000              -0.136000               0.265000             0.00600000
26-06-2004 08:09:00.000              -0.144000               0.221000               0.134000
26-06-2004 08:10:00.000              -0.168000               0.259000              0.0810000
26-06-2004 08:11:00.000              -0.151000               0.231000               0.152000
26-06-2004 08:12:00.000              -0.137000               0.240000              0.0960000
26-06-2004 08:13:00.000              -0.147000               0.253000              0.0880000
26-06-2004 08:14:00.000              -0.150000               0.228000               0.114000
26-06-2004 08:15:00.000              -0.126000               0.240000               0.103000
26-06-2004 08:16:00.000              -0.134000               0.235000               0.103000
26-06-2004 08:17:00.000              -0.124000               0.250000              0.0960000
26-06-2004 08:18:00.000              -0.120000               0.238000               0.102000
26-06-2004 08:19:00.000              -0.122000               0.233000               0.126000
26-06-2004 08:20:00.000              -0.124000               0.234000               0.163000
26-06-2004 08:21:00.000              -0.124000               0.231000               0.161000
26-06-2004 08:22:00.000              -0.122000               0.206000               0.177000
26-06-2004 08:23:00.000              -0.116000               0.201000               0.198000
26-06-2004 08:24:00.000             -0.0910000               0.221000               0.189000
26-06-2004 08:25:00.000             -0.0900000               0.197000               0.184000
26-06-2004 08:26:00.000             -0.0940000               0.196000               0.196000
26-06-2004 08:27:00.000              -0.104000               0.185000               0.206000
26-06-2004 08:28:00.000             -0.0960000               0.188000               0.227000
26-06-2004 08:29:00.000              -0.103000               0.187000               0.227000
26-06-2004 08:30:00.000              -0.119000               0.217000               0.197000
26-06-2004 08:31:00.000              -0.117000               0.276000               0.124000
26-06-2004 08:32:00.000              -0.117000               0.270000               0.132000
26-06-2004 08:33:00.000              -0.102000               0.289000               0.101000
26-06-2004 08:34:00.000             -0.0930000               0.288000               0.115000
26-06-2004 08:35:00.000              -0.103000               0.285000               0.130000
26-06-2004 08:36:00.000              -0.122000               0.274000               0.141000
26-06-2004 08:37:00.000              -0.109000               0.228000               0.223000
26-06-2004 08:38:00.000              -0.130000               0.259000               0.184000
26-06-2004 08:39:00.000              -0.128000               0.278000               0.140000
26-06-2004 08:40:00.000              -0.147000               0.294000               0.104000
26-06-2004 08:41:00.000              -0.148000               0.300000              0.0850000
26-06-2004 08:42:00.000              -0.183000               0.300000              0.0960000
26-06-2004 08:43:00.000              -0.161000               0.310000              0.0880000
26-06-2004 08:44:00.000              -0.152000               0.319000              0.0630000
26-06-2004 08:45:00.000              -0.160000               0.324000              0.0560000
26-06-2004 08:46:00.000              -0.119000               0.348000             0.00600000
26-06-2004 08:47:00.000              -0.144000               0.328000              0.0210000
26-06-2004 08:48:00.000              -0.165000               0.325000              0.0160000
26-06-2004 08:49:00.000              -0.150000               0.341000              0.0240000
26-06-2004 08:50:00.000              -0.140000               0.340000              0.0430000
26-06-2004 08:51:00.000              -0.154000               0.324000              0.0530000
26-06-2004 08:52:00.000              -0.168000               0.309000               0.114000
26-06-2004 08:53:00.000              -0.175000               0.325000               0.116000
26-06-2004 08:54:00.000              -0.154000               0.327000              0.0950000
26-06-2004 08:55:00.000              -0.152000               0.327000              0.0910000
26-06-2004 08:56:00.000              -0.165000               0.339000              0.0810000
26-06-2004 08:57:00.000              -0.160000               0.352000              0.0740000
26-06-2004 08:58:00.000              -0.173000               0.339000              0.0780000
26-06-2004 08:59:00.000              -0.159000               0.352000              0.0730000
26-06-2004 09:00:00.000              -0.162000               0.359000              0.0830000
26-06-2004 09:01:00.000              -0.155000               0.356000              0.0840000
26-06-2004 09:02:00.000              -0.161000               0.347000              0.0870000
26-06-2004 09:03:00.000              -0.164000               0.347000              0.0910000
26-06-2004 09:04:00.000              -0.168000               0.356000              0.0840000
26-06-2004 09:05:00.000              -0.174000               0.354000              0.0780000
26-06-2004 09:06:00.000              -0.177000               0.349000              0.0790000
26-06-2004 09:07:00.000              -0.187000               0.345000             0.00600000
26-06-2004 09:08:00.000              -0.185000               0.357000              0.0450000
26-06-2004 09:09:00.000              -0.191000               0.354000              0.0400000
26-06-2004 09:10:00.000              -0.179000               0.355000              0.0630000
26-06-2004 09:11:00.000              -0.165000               0.375000              0.0360000
26-06-2004 09:12:00.000              -0.169000               0.359000              0.0380000
26-06-2004 09:13:00.000              -0.146000               0.361000                0.00000
26-06-2004 09:14:00.000              -0.149000               0.367000              0.0180000
26-06-2004 09:15:00.000              -0.155000               0.374000              0.0280000
26-06-2004 09:16:00.000              -0.153000               0.367000              0.0120000
26-06-2004 09:17:00.000              -0.138000               0.369000             0.00800000
26-06-2004 09:18:00.000              -0.135000               0.382000              0.0260000
26-06-2004 09:19:00.000              -0.144000               0.389000              0.0390000
26-06-2004 09:20:00.000              -0.150000               0.393000              0.0490000
26-06-2004 09:21:00.000              -0.159000               0.395000              0.0400000
26-06-2004 09:22:00.000              -0.150000               0.409000              0.0370000
26-06-2004 09:23:00.000              -0.162000               0.393000              0.0220000
26-06-2004 09:24:00.000              -0.157000               0.404000              0.0140000
26-06-2004 09:25:00.000              -0.138000               0.413000              0.0140000
26-06-2004 09:26:00.000              -0.143000               0.401000              0.0130000
26-06-2004 09:27:00.000              -0.151000               0.389000             0.00800000
26-06-2004 09:28:00.000              -0.165000               0.385000             0.00500000
26-06-2004 09:29:00.000              -0.177000               0.391000             0.00800000
26-06-2004 09:30:00.000              -0.177000               0.378000             0.00500000
26-06-2004 09:31:00.000              -0.183000               0.382000            -0.00300000
26-06-2004 09:32:00.000              -0.180000               0.380000             0.00100000
26-06-2004 09:33:00.000              -0.174000               0.388000              0.0110000
26-06-2004 09:34:00.000              -0.172000               0.390000              0.0270000
26-06-2004 09:35:00.000              -0.173000               0.392000              0.0110000
26-06-2004 09:36:00.000              -0.167000               0.402000             0.00300000
26-06-2004 09:37:00.000              -0.160000               0.392000             -0.0230000
26-06-2004 09:38:00.000              -0.165000               0.394000            -0.00400000
26-06-2004 09:39:00.000              -0.161000               0.387000             -0.0180000
26-06-2004 09:40:00.000              -0.168000               0.403000             -0.0220000
26-06-2004 09:41:00.000              -0.176000               0.388000             -0.0310000
26-06-2004 09:42:00.000              -0.175000               0.385000             -0.0390000
26-06-2004 09:43:00.000              -0.159000               0.378000             -0.0650000
26-06-2004 09:44:00.000              -0.177000               0.366000             -0.0580000
26-06-2004 09:45:00.000              -0.122000               0.361000             -0.0800000
26-06-2004 09:46:00.000              -0.119000               0.371000             -0.0670000
26-06-2004 09:47:00.000              -0.129000               0.392000             -0.0660000
26-06-2004 09:48:00.000              -0.163000               0.370000             -0.0950000
26-06-2004 09:49:00.000              -0.106000               0.333000              -0.109000
26-06-2004 09:50:00.000              -0.138000               0.332000             -0.0650000
26-06-2004 09:51:00.000              -0.136000               0.370000             -0.0890000
26-06-2004 09:52:00.000              -0.136000               0.369000              -0.102000
26-06-2004 09:53:00.000              -0.114000               0.366000             -0.0870000
26-06-2004 09:54:00.000              -0.115000               0.375000             -0.0950000
26-06-2004 09:55:00.000              -0.130000               0.400000              -0.125000
26-06-2004 09:56:00.000              -0.120000               0.387000              -0.129000
26-06-2004 09:57:00.000              -0.134000               0.371000              -0.127000
26-06-2004 09:58:00.000              -0.140000               0.367000              -0.123000
26-06-2004 09:59:00.000              -0.136000               0.369000              -0.135000
26-06-2004 10:00:00.000              -0.137000               0.377000              -0.163000
26-06-2004 10:01:00.000              -0.139000               0.415000              -0.188000
26-06-2004 10:02:00.000             -0.0970000               0.416000              -0.169000
26-06-2004 10:03:00.000             -0.0620000               0.359000             -0.0910000
26-06-2004 10:04:00.000              -0.110000               0.336000              -0.105000
26-06-2004 10:05:00.000              -0.137000               0.311000             -0.0880000
26-06-2004 10:06:00.000              -0.145000               0.273000              -0.102000
26-06-2004 10:07:00.000              -0.179000               0.236000              -0.166000
26-06-2004 10:08:00.000              -0.242000               0.113000              -0.273000
26-06-2004 10:09:00.000              -0.259000              0.0620000              -0.287000
26-06-2004 10:10:00.000              -0.224000               0.193000              -0.228000
26-06-2004 10:11:00.000              -0.168000               0.260000              -0.236000
26-06-2004 10:12:00.000              -0.109000               0.182000              -0.316000
26-06-2004 10:13:00.000             -0.0850000               0.173000              -0.282000
26-06-2004 10:14:00.000             -0.0550000               0.168000              -0.249000
26-06-2004 10:15:00.000             -0.0610000               0.207000              -0.165000
26-06-2004 10:16:00.000             -0.0940000               0.243000              -0.130000
26-06-2004 10:17:00.000              -0.117000               0.258000              -0.131000
26-06-2004 10:18:00.000              -0.145000               0.252000              -0.148000
26-06-2004 10:19:00.000              -0.161000               0.237000              -0.174000
26-06-2004 10:20:00.000              -0.126000               0.298000              -0.166000
26-06-2004 10:21:00.000              -0.103000               0.343000              -0.167000
26-06-2004 10:22:00.000              -0.104000               0.330000              -0.174000
26-06-2004 10:23:00.000              -0.100000               0.320000              -0.180000
26-06-2004 10:24:00.000              -0.107000               0.300000              -0.177000
26-06-2004 10:25:00.000              -0.123000               0.264000              -0.173000
26-06-2004 10:26:00.000              -0.128000               0.252000              -0.172000
26-06-2004 10:27:00.000              -0.135000               0.252000              -0.183000
26-06-2004 10:28:00.000              -0.137000               0.248000              -0.168000
26-06-2004 10:29:00.000              -0.130000               0.247000              -0.184000
26-06-2004 10:30:00.000              -0.121000               0.257000              -0.196000
26-06-2004 10:31:00.000              -0.124000               0.264000              -0.178000
26-06-2004 10:32:00.000              -0.138000               0.245000              -0.192000
26-06-2004 10:33:00.000              -0.142000               0.230000              -0.197000
26-06-2004 10:34:00.000              -0.136000               0.233000              -0.206000
26-06-2004 10:35:00.000              -0.128000               0.259000              -0.180000
26-06-2004 10:36:00.000              -0.122000               0.260000              -0.165000
26-06-2004 10:37:00.000              -0.124000               0.275000              -0.152000
26-06-2004 10:38:00.000             -0.0870000               0.346000             -0.0470000
26-06-2004 10:39:00.000             -0.0550000               0.391000              -0.118000
26-06-2004 10:40:00.000             -0.0710000               0.388000              -0.119000
26-06-2004 10:41:00.000             -0.0750000               0.402000              -0.116000
26-06-2004 10:42:00.000             -0.0740000               0.387000              -0.118000
26-06-2004 10:43:00.000             -0.0720000               0.383000              -0.116000
26-06-2004 10:44:00.000             -0.0700000               0.387000              -0.111000
26-06-2004 10:45:00.000             -0.0690000               0.409000             -0.0980000
26-06-2004 10:46:00.000             -0.0680000               0.400000              -0.108000
26-06-2004 10:47:00.000             -0.0730000               0.400000              -0.102000
26-06-2004 10:48:00.000             -0.0650000               0.412000             -0.0970000
26-06-2004 10:49:00.000             -0.0650000               0.395000              -0.112000
26-06-2004 10:50:00.000             -0.0710000               0.377000              -0.138000
26-06-2004 10:51:00.000              -0.104000               0.335000              -0.199000
26-06-2004 10:52:00.000              -0.111000               0.351000              -0.202000
26-06-2004 10:53:00.000              -0.142000               0.318000              -0.219000
26-06-2004 10:54:00.000             -0.0980000               0.341000              -0.202000
26-06-2004 10:55:00.000             -0.0940000               0.356000              -0.180000
26-06-2004 10:56:00.000             -0.0920000               0.366000              -0.176000
26-06-2004 10:57:00.000             -0.0950000               0.356000              -0.186000
26-06-2004 10:58:00.000             -0.0950000               0.356000              -0.187000
26-06-2004 10:59:00.000             -0.0920000               0.358000              -0.189000
26-06-2004 11:00:00.000             -0.0910000               0.347000              -0.192000
26-06-2004 11:01:00.000             -0.0930000               0.334000              -0.191000
26-06-2004 11:02:00.000             -0.0960000               0.340000              -0.194000
26-06-2004 11:03:00.000             -0.0950000               0.349000              -0.198000
26-06-2004 11:04:00.000              -0.104000               0.336000              -0.197000
26-06-2004 11:05:00.000              -0.117000               0.337000              -0.186000
26-06-2004 11:06:00.000              -0.106000               0.343000              -0.197000
26-06-2004 11:07:00.000             -0.0790000               0.321000              -0.222000
26-06-2004 11:08:00.000             -0.0590000               0.298000              -0.242000
26-06-2004 11:09:00.000             -0.0750000               0.306000              -0.219000
26-06-2004 11:10:00.000             -0.0720000               0.320000              -0.230000
26-06-2004 11:11:00.000             -0.0910000               0.355000              -0.174000
26-06-2004 11:12:00.000             -0.0670000               0.374000              -0.146000
26-06-2004 11:13:00.000             -0.0670000               0.370000              -0.154000
26-06-2004 11:14:00.000             -0.0750000               0.369000              -0.166000
26-06-2004 11:15:00.000             -0.0820000               0.353000              -0.190000
26-06-2004 11:16:00.000              -0.101000               0.344000              -0.187000
26-06-2004 11:17:00.000              -0.111000               0.333000              -0.198000
26-06-2004 11:18:00.000              -0.125000               0.299000              -0.243000
26-06-2004 11:19:00.000              -0.112000               0.304000              -0.240000
26-06-2004 11:20:00.000              -0.115000               0.309000              -0.239000
26-06-2004 11:21:00.000              -0.120000               0.318000              -0.245000
26-06-2004 11:22:00.000              -0.126000               0.290000              -0.257000
26-06-2004 11:23:00.000              -0.134000               0.278000              -0.259000
26-06-2004 11:24:00.000              -0.124000               0.276000              -0.265000
26-06-2004 11:25:00.000             -0.0870000               0.345000              -0.203000
26-06-2004 11:26:00.000             -0.0910000               0.351000              -0.188000
26-06-2004 11:27:00.000              -0.100000               0.342000              -0.189000
26-06-2004 11:28:00.000             -0.0880000               0.364000              -0.177000
26-06-2004 11:29:00.000             -0.0860000               0.354000              -0.177000
26-06-2004 11:30:00.000             -0.0820000               0.357000              -0.175000
26-06-2004 11:31:00.000             -0.0900000               0.357000              -0.176000
26-06-2004 11:32:00.000             -0.0900000               0.368000              -0.170000
26-06-2004 11:33:00.000             -0.0830000               0.357000              -0.169000
26-06-2004 11:34:00.000             -0.0660000               0.384000              -0.120000
26-06-2004 11:35:00.000             -0.0450000               0.401000              -0.109000
26-06-2004 11:36:00.000             -0.0560000               0.391000              -0.115000
26-06-2004 11:37:00.000             -0.0570000               0.388000              -0.127000
26-06-2004 11:38:00.000             -0.0570000               0.381000              -0.139000
26-06-2004 11:39:00.000             -0.0600000               0.389000              -0.137000
26-06-2004 11:40:00.000             -0.0460000               0.397000             -0.0530000
26-06-2004 11:41:00.000             -0.0390000               0.396000             -0.0460000
26-06-2004 11:42:00.000             -0.0270000               0.402000             -0.0500000
26-06-2004 11:43:00.000             -0.0280000               0.408000            -0.00300000
26-06-2004 11:44:00.000             -0.0160000               0.398000            -0.00100000
26-06-2004 11:45:00.000             -0.0280000               0.387000             -0.0370000
26-06-2004 11:46:00.000            -0.00900000               0.389000             -0.0360000
26-06-2004 11:47:00.000              0.0360000               0.378000            -0.00300000
26-06-2004 11:48:00.000              0.0540000               0.377000             -0.0130000
26-06-2004 11:49:00.000              0.0300000               0.380000             -0.0370000
26-06-2004 11:50:00.000              0.0190000               0.385000             -0.0370000
26-06-2004 11:51:00.000              0.0120000               0.376000             -0.0290000
26-06-2004 11:52:00.000              0.0160000               0.381000             -0.0420000
26-06-2004 11:53:00.000              0.0550000               0.399000            -0.00800000
26-06-2004 11:54:00.000              0.0530000               0.390000              0.0190000
26-06-2004 11:55:00.000              0.0330000               0.385000              0.0350000
26-06-2004 11:56:00.000              0.0340000               0.376000              0.0620000
26-06-2004 11:57:00.000              0.0230000               0.380000              0.0830000
26-06-2004 11:58:00.000             -0.0130000               0.382000              0.0280000
26-06-2004 11:59:00.000             -0.0200000               0.382000              0.0140000
26-06-2004 12:00:00.000            -0.00300000               0.381000              0.0240000
26-06-2004 12:01:00.000             0.00900000               0.387000              0.0130000
26-06-2004 12:02:00.000             0.00300000               0.383000              0.0180000
26-06-2004 12:03:00.000              0.0100000               0.383000              0.0330000
26-06-2004 12:04:00.000              0.0250000               0.391000              0.0160000
26-06-2004 12:05:00.000              0.0320000               0.383000              0.0300000
26-06-2004 12:06:00.000              0.0800000               0.364000               0.104000
26-06-2004 12:07:00.000              0.0680000               0.375000              0.0880000
26-06-2004 12:08:00.000              0.0940000               0.372000               0.122000
26-06-2004 12:09:00.000              0.0670000               0.377000              0.0860000
26-06-2004 12:10:00.000              0.0650000               0.381000              0.0930000
26-06-2004 12:11:00.000              0.0210000               0.399000              0.0510000
26-06-2004 12:12:00.000              0.0200000               0.403000              0.0450000
26-06-2004 12:13:00.000              0.0270000               0.400000              0.0530000
26-06-2004 12:14:00.000              0.0490000               0.390000              0.0830000
26-06-2004 12:15:00.000              0.0560000               0.394000               0.105000
26-06-2004 12:16:00.000              0.0560000               0.398000              0.0760000
26-06-2004 12:17:00.000              0.0680000               0.389000              0.0650000
26-06-2004 12:18:00.000              0.0270000               0.393000              0.0490000
26-06-2004 12:19:00.000              0.0420000               0.395000              0.0470000
26-06-2004 12:20:00.000              0.0410000               0.388000              0.0600000
26-06-2004 12:21:00.000              0.0360000               0.388000              0.0540000
26-06-2004 12:22:00.000              0.0490000               0.398000              0.0630000
26-06-2004 12:23:00.000              0.0560000               0.388000              0.0440000
26-06-2004 12:24:00.000              0.0400000               0.382000              0.0500000
26-06-2004 12:25:00.000              0.0420000               0.377000              0.0650000
26-06-2004 12:26:00.000              0.0180000               0.364000               0.162000
26-06-2004 12:27:00.000             0.00700000               0.379000               0.104000
26-06-2004 12:28:00.000             0.00500000               0.349000               0.156000
26-06-2004 12:29:00.000             0.00800000               0.346000               0.181000
26-06-2004 12:30:00.000             -0.0130000               0.356000               0.180000
26-06-2004 12:31:00.000             -0.0150000               0.374000               0.115000
26-06-2004 12:32:00.000            -0.00600000               0.378000              0.0690000
26-06-2004 12:33:00.000              0.0470000               0.372000              0.0970000
26-06-2004 12:34:00.000              0.0180000               0.371000              0.0940000
26-06-2004 12:35:00.000              0.0260000               0.365000               0.129000
26-06-2004 12:36:00.000              0.0160000               0.383000              0.0960000
26-06-2004 12:37:00.000              0.0110000               0.387000              0.0770000
26-06-2004 12:38:00.000              0.0100000               0.380000              0.0630000
26-06-2004 12:39:00.000              0.0260000               0.377000              0.0860000
26-06-2004 12:40:00.000              0.0310000               0.402000              0.0430000
26-06-2004 12:41:00.000             -0.0110000               0.392000              0.0210000
26-06-2004 12:42:00.000             -0.0110000               0.390000              0.0480000
26-06-2004 12:43:00.000             -0.0100000               0.391000              0.0540000
26-06-2004 12:44:00.000            -0.00100000               0.393000              0.0500000
26-06-2004 12:45:00.000             0.00500000               0.380000              0.0680000
26-06-2004 12:46:00.000              0.0100000               0.376000              0.0750000
26-06-2004 12:47:00.000              0.0150000               0.378000              0.0940000
26-06-2004 12:48:00.000              0.0160000               0.384000               0.112000
26-06-2004 12:49:00.000              0.0250000               0.381000               0.114000
26-06-2004 12:50:00.000              0.0300000               0.395000              0.0770000
26-06-2004 12:51:00.000              0.0310000               0.391000              0.0880000
26-06-2004 12:52:00.000              0.0380000               0.368000               0.111000
26-06-2004 12:53:00.000              0.0350000               0.364000               0.126000
26-06-2004 12:54:00.000              0.0260000               0.403000             -0.0530000
26-06-2004 12:55:00.000              0.0300000               0.405000             -0.0560000
26-06-2004 12:56:00.000              0.0220000               0.401000             -0.0650000
26-06-2004 12:57:00.000              0.0300000               0.411000             -0.0600000
26-06-2004 12:58:00.000              0.0350000               0.417000             -0.0730000
26-06-2004 12:59:00.000              0.0380000               0.413000             -0.0390000
26-06-2004 13:00:00.000              0.0380000               0.408000             -0.0100000
26-06-2004 13:01:00.000              0.0270000               0.405000             -0.0240000
26-06-2004 13:02:00.000              0.0340000               0.403000             -0.0240000
26-06-2004 13:03:00.000            -0.00900000               0.401000              0.0150000
26-06-2004 13:04:00.000            -0.00600000               0.402000             0.00300000
26-06-2004 13:05:00.000            -0.00800000               0.406000             -0.0130000
26-06-2004 13:06:00.000            -0.00800000               0.408000             -0.0240000
26-06-2004 13:07:00.000             -0.0200000               0.401000             -0.0150000
26-06-2004 13:08:00.000             0.00600000               0.411000            -0.00800000
26-06-2004 13:09:00.000              0.0360000               0.414000             -0.0100000
26-06-2004 13:10:00.000              0.0380000               0.405000             -0.0140000
26-06-2004 13:11:00.000              0.0400000               0.404000             -0.0120000
26-06-2004 13:12:00.000              0.0290000               0.412000             -0.0310000
26-06-2004 13:13:00.000              0.0320000               0.416000             -0.0540000
26-06-2004 13:14:00.000              0.0490000               0.401000             -0.0600000
26-06-2004 13:15:00.000              0.0480000               0.405000             -0.0510000
26-06-2004 13:16:00.000              0.0370000               0.415000             -0.0550000
26-06-2004 13:17:00.000              0.0690000               0.416000             -0.0210000
26-06-2004 13:18:00.000              0.0550000               0.410000             -0.0370000
26-06-2004 13:19:00.000              0.0660000               0.406000             -0.0310000
26-06-2004 13:20:00.000              0.0750000               0.419000             -0.0320000
26-06-2004 13:21:00.000              0.0430000               0.411000             -0.0440000
26-06-2004 13:22:00.000              0.0390000               0.416000             -0.0190000
26-06-2004 13:23:00.000              0.0360000               0.429000             -0.0190000
26-06-2004 13:24:00.000              0.0500000               0.426000             -0.0110000
26-06-2004 13:25:00.000              0.0450000               0.420000             0.00200000
26-06-2004 13:26:00.000              0.0450000               0.422000             -0.0370000
26-06-2004 13:27:00.000              0.0440000               0.426000             -0.0710000
26-06-2004 13:28:00.000              0.0540000               0.430000             -0.0290000
26-06-2004 13:29:00.000              0.0650000               0.428000             -0.0400000
26-06-2004 13:30:00.000              0.0720000               0.423000             -0.0420000
26-06-2004 13:31:00.000              0.0750000               0.434000             -0.0690000
